2019-03-08 18:51:03, INFO: Current git head hash code: 6583db272e99270b8998bd3bc3583a07a9ebb33a
2019-03-08 18:51:03, INFO: Using device: cpu
2019-03-08 18:51:03, INFO: Policy: SARL w/o global state
2019-03-08 18:51:03, INFO: human number: 5
2019-03-08 18:51:03, INFO: Not randomize human's radius and preferred speed
2019-03-08 18:51:03, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2019-03-08 18:51:03, INFO: Square width: 10.0, circle width: 4.0
2019-03-08 18:51:03, INFO: Load reinforcement learning trained weights. Resume training
2019-03-08 18:51:03, INFO: Agent is invisible and has unicycle kinematic constraint
2019-03-08 18:51:03, INFO: Current learning rate: 0.001000
2019-03-08 18:54:26, INFO: TRAIN in episode 0 has success rate: 0.98, collision rate: 0.02, nav time: 10.69, total reward: 0.3214
2019-03-09 07:04:58, INFO: TRAIN in episode 12674 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:05:01, INFO: TRAIN in episode 12675 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:05:04, INFO: TRAIN in episode 12676 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:05:07, INFO: TRAIN in episode 12677 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2927
2019-03-09 07:05:10, INFO: TRAIN in episode 12678 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:05:13, INFO: TRAIN in episode 12679 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:05:16, INFO: TRAIN in episode 12680 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:05:19, INFO: TRAIN in episode 12681 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:05:22, INFO: TRAIN in episode 12682 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:05:25, INFO: TRAIN in episode 12683 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:05:28, INFO: TRAIN in episode 12684 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:05:31, INFO: TRAIN in episode 12685 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:05:34, INFO: TRAIN in episode 12686 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3302
2019-03-09 07:05:38, INFO: TRAIN in episode 12687 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:05:41, INFO: TRAIN in episode 12688 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:05:44, INFO: TRAIN in episode 12689 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3279
2019-03-09 07:05:48, INFO: TRAIN in episode 12690 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:05:51, INFO: TRAIN in episode 12691 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:05:53, INFO: TRAIN in episode 12692 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1134
2019-03-09 07:05:56, INFO: TRAIN in episode 12693 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:06:00, INFO: TRAIN in episode 12694 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2956
2019-03-09 07:06:03, INFO: TRAIN in episode 12695 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:06:07, INFO: TRAIN in episode 12696 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:06:11, INFO: TRAIN in episode 12697 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:06:15, INFO: TRAIN in episode 12698 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2476
2019-03-09 07:06:18, INFO: TRAIN in episode 12699 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3054
2019-03-09 07:06:21, INFO: TRAIN in episode 12700 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3484
2019-03-09 07:06:24, INFO: TRAIN in episode 12701 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:06:28, INFO: TRAIN in episode 12702 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:06:32, INFO: TRAIN in episode 12703 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2685
2019-03-09 07:06:36, INFO: TRAIN in episode 12704 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:06:39, INFO: TRAIN in episode 12705 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:06:43, INFO: TRAIN in episode 12706 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3296
2019-03-09 07:06:46, INFO: TRAIN in episode 12707 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:06:50, INFO: TRAIN in episode 12708 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3766
2019-03-09 07:06:53, INFO: TRAIN in episode 12709 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:06:56, INFO: TRAIN in episode 12710 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:07:00, INFO: TRAIN in episode 12711 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:07:03, INFO: TRAIN in episode 12712 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:07:06, INFO: TRAIN in episode 12713 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3009
2019-03-09 07:07:09, INFO: TRAIN in episode 12714 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3208
2019-03-09 07:07:13, INFO: TRAIN in episode 12715 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:07:16, INFO: TRAIN in episode 12716 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3457
2019-03-09 07:07:19, INFO: TRAIN in episode 12717 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:07:23, INFO: TRAIN in episode 12718 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2610
2019-03-09 07:07:26, INFO: TRAIN in episode 12719 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:07:29, INFO: TRAIN in episode 12720 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:07:32, INFO: TRAIN in episode 12721 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3483
2019-03-09 07:07:35, INFO: TRAIN in episode 12722 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:07:39, INFO: TRAIN in episode 12723 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:07:43, INFO: TRAIN in episode 12724 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-09 07:07:46, INFO: TRAIN in episode 12725 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-09 07:07:50, INFO: TRAIN in episode 12726 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:07:54, INFO: TRAIN in episode 12727 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:07:58, INFO: TRAIN in episode 12728 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:08:00, INFO: TRAIN in episode 12729 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1438
2019-03-09 07:08:04, INFO: TRAIN in episode 12730 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:08:08, INFO: TRAIN in episode 12731 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:08:11, INFO: TRAIN in episode 12732 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3338
2019-03-09 07:08:14, INFO: TRAIN in episode 12733 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3352
2019-03-09 07:08:17, INFO: TRAIN in episode 12734 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:08:21, INFO: TRAIN in episode 12735 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2751
2019-03-09 07:08:25, INFO: TRAIN in episode 12736 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2802
2019-03-09 07:08:29, INFO: TRAIN in episode 12737 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:08:32, INFO: TRAIN in episode 12738 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3274
2019-03-09 07:08:35, INFO: TRAIN in episode 12739 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:08:39, INFO: TRAIN in episode 12740 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3209
2019-03-09 07:08:42, INFO: TRAIN in episode 12741 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:08:46, INFO: TRAIN in episode 12742 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3391
2019-03-09 07:08:49, INFO: TRAIN in episode 12743 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:08:52, INFO: TRAIN in episode 12744 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:08:55, INFO: TRAIN in episode 12745 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:08:59, INFO: TRAIN in episode 12746 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3043
2019-03-09 07:09:02, INFO: TRAIN in episode 12747 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:09:05, INFO: TRAIN in episode 12748 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3119
2019-03-09 07:09:08, INFO: TRAIN in episode 12749 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3035
2019-03-09 07:09:12, INFO: TRAIN in episode 12750 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:09:15, INFO: TRAIN in episode 12751 has success rate: 1.00, collision rate: 0.00, nav time: 9.00, total reward: 0.3978
2019-03-09 07:09:18, INFO: TRAIN in episode 12752 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:09:22, INFO: TRAIN in episode 12753 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3306
2019-03-09 07:09:25, INFO: TRAIN in episode 12754 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2960
2019-03-09 07:09:28, INFO: TRAIN in episode 12755 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2871
2019-03-09 07:09:31, INFO: TRAIN in episode 12756 has success rate: 1.00, collision rate: 0.00, nav time: 8.75, total reward: 0.4084
2019-03-09 07:09:34, INFO: TRAIN in episode 12757 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:09:37, INFO: TRAIN in episode 12758 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:09:41, INFO: TRAIN in episode 12759 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:09:44, INFO: TRAIN in episode 12760 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:09:47, INFO: TRAIN in episode 12761 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3314
2019-03-09 07:09:51, INFO: TRAIN in episode 12762 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3034
2019-03-09 07:09:54, INFO: TRAIN in episode 12763 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3581
2019-03-09 07:09:57, INFO: TRAIN in episode 12764 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3379
2019-03-09 07:10:00, INFO: TRAIN in episode 12765 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:10:03, INFO: TRAIN in episode 12766 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:10:06, INFO: TRAIN in episode 12767 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3039
2019-03-09 07:10:09, INFO: TRAIN in episode 12768 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3054
2019-03-09 07:10:12, INFO: TRAIN in episode 12769 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.2948
2019-03-09 07:10:16, INFO: TRAIN in episode 12770 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:10:19, INFO: TRAIN in episode 12771 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3666
2019-03-09 07:10:22, INFO: TRAIN in episode 12772 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1466
2019-03-09 07:10:26, INFO: TRAIN in episode 12773 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:10:30, INFO: TRAIN in episode 12774 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:10:34, INFO: TRAIN in episode 12775 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:10:38, INFO: TRAIN in episode 12776 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:10:42, INFO: TRAIN in episode 12777 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2700
2019-03-09 07:10:45, INFO: TRAIN in episode 12778 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:10:49, INFO: TRAIN in episode 12779 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3486
2019-03-09 07:10:53, INFO: TRAIN in episode 12780 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:10:56, INFO: TRAIN in episode 12781 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3390
2019-03-09 07:10:59, INFO: TRAIN in episode 12782 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:11:03, INFO: TRAIN in episode 12783 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:11:06, INFO: TRAIN in episode 12784 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-09 07:11:10, INFO: TRAIN in episode 12785 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:11:13, INFO: TRAIN in episode 12786 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3219
2019-03-09 07:11:17, INFO: TRAIN in episode 12787 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:11:20, INFO: TRAIN in episode 12788 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:11:23, INFO: TRAIN in episode 12789 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:11:26, INFO: TRAIN in episode 12790 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:11:29, INFO: TRAIN in episode 12791 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3052
2019-03-09 07:11:33, INFO: TRAIN in episode 12792 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:11:36, INFO: TRAIN in episode 12793 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:11:40, INFO: TRAIN in episode 12794 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3461
2019-03-09 07:11:43, INFO: TRAIN in episode 12795 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:11:46, INFO: TRAIN in episode 12796 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:11:49, INFO: TRAIN in episode 12797 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:11:52, INFO: TRAIN in episode 12798 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:11:55, INFO: TRAIN in episode 12799 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:11:58, INFO: TRAIN in episode 12800 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:12:01, INFO: TRAIN in episode 12801 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:12:04, INFO: TRAIN in episode 12802 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3641
2019-03-09 07:12:08, INFO: TRAIN in episode 12803 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3093
2019-03-09 07:12:11, INFO: TRAIN in episode 12804 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:12:13, INFO: TRAIN in episode 12805 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3574
2019-03-09 07:12:17, INFO: TRAIN in episode 12806 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:12:20, INFO: TRAIN in episode 12807 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:12:23, INFO: TRAIN in episode 12808 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:12:27, INFO: TRAIN in episode 12809 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3191
2019-03-09 07:12:30, INFO: TRAIN in episode 12810 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:12:34, INFO: TRAIN in episode 12811 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:12:37, INFO: TRAIN in episode 12812 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3208
2019-03-09 07:12:41, INFO: TRAIN in episode 12813 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:12:45, INFO: TRAIN in episode 12814 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3178
2019-03-09 07:12:48, INFO: TRAIN in episode 12815 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3387
2019-03-09 07:12:51, INFO: TRAIN in episode 12816 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3267
2019-03-09 07:12:55, INFO: TRAIN in episode 12817 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2981
2019-03-09 07:12:58, INFO: TRAIN in episode 12818 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:13:01, INFO: TRAIN in episode 12819 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3215
2019-03-09 07:13:04, INFO: TRAIN in episode 12820 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:13:08, INFO: TRAIN in episode 12821 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2824
2019-03-09 07:13:12, INFO: TRAIN in episode 12822 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:13:15, INFO: TRAIN in episode 12823 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:13:18, INFO: TRAIN in episode 12824 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:13:21, INFO: TRAIN in episode 12825 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3408
2019-03-09 07:13:24, INFO: TRAIN in episode 12826 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:13:28, INFO: TRAIN in episode 12827 has success rate: 1.00, collision rate: 0.00, nav time: 9.25, total reward: 0.3874
2019-03-09 07:13:31, INFO: TRAIN in episode 12828 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:13:33, INFO: TRAIN in episode 12829 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:13:36, INFO: TRAIN in episode 12830 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3589
2019-03-09 07:13:39, INFO: TRAIN in episode 12831 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3511
2019-03-09 07:13:43, INFO: TRAIN in episode 12832 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2751
2019-03-09 07:13:46, INFO: TRAIN in episode 12833 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:13:50, INFO: TRAIN in episode 12834 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2581
2019-03-09 07:13:53, INFO: TRAIN in episode 12835 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:13:57, INFO: TRAIN in episode 12836 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:14:00, INFO: TRAIN in episode 12837 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:14:04, INFO: TRAIN in episode 12838 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2019-03-09 07:14:07, INFO: TRAIN in episode 12839 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:14:10, INFO: TRAIN in episode 12840 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3670
2019-03-09 07:14:13, INFO: TRAIN in episode 12841 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:14:17, INFO: TRAIN in episode 12842 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3199
2019-03-09 07:14:21, INFO: TRAIN in episode 12843 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:14:25, INFO: TRAIN in episode 12844 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2781
2019-03-09 07:14:29, INFO: TRAIN in episode 12845 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3305
2019-03-09 07:14:32, INFO: TRAIN in episode 12846 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
2019-03-09 07:14:36, INFO: TRAIN in episode 12847 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:14:39, INFO: TRAIN in episode 12848 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:14:42, INFO: TRAIN in episode 12849 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3164
2019-03-09 07:14:45, INFO: TRAIN in episode 12850 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.3396
2019-03-09 07:14:48, INFO: TRAIN in episode 12851 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:14:51, INFO: TRAIN in episode 12852 has success rate: 1.00, collision rate: 0.00, nav time: 9.75, total reward: 0.3675
2019-03-09 07:14:54, INFO: TRAIN in episode 12853 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:14:57, INFO: TRAIN in episode 12854 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:15:01, INFO: TRAIN in episode 12855 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3558
2019-03-09 07:15:04, INFO: TRAIN in episode 12856 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2704
2019-03-09 07:15:08, INFO: TRAIN in episode 12857 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2958
2019-03-09 07:15:11, INFO: TRAIN in episode 12858 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2977
2019-03-09 07:15:14, INFO: TRAIN in episode 12859 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3487
2019-03-09 07:15:17, INFO: TRAIN in episode 12860 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3077
2019-03-09 07:15:20, INFO: TRAIN in episode 12861 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2900
2019-03-09 07:15:23, INFO: TRAIN in episode 12862 has success rate: 1.00, collision rate: 0.00, nav time: 9.50, total reward: 0.3773
2019-03-09 07:15:26, INFO: TRAIN in episode 12863 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.2966
2019-03-09 07:15:29, INFO: TRAIN in episode 12864 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:15:32, INFO: TRAIN in episode 12865 has success rate: 1.00, collision rate: 0.00, nav time: 10.50, total reward: 0.2988
2019-03-09 07:15:35, INFO: TRAIN in episode 12866 has success rate: 1.00, collision rate: 0.00, nav time: 11.75, total reward: 0.2966
2019-03-09 07:15:38, INFO: TRAIN in episode 12867 has success rate: 1.00, collision rate: 0.00, nav time: 10.75, total reward: 0.3308
2019-03-09 07:15:41, INFO: TRAIN in episode 12868 has success rate: 1.00, collision rate: 0.00, nav time: 10.00, total reward: 0.3580
2019-03-09 07:15:45, INFO: TRAIN in episode 12869 has success rate: 1.00, collision rate: 0.00, nav time: 12.00, total reward: 0.2888
2019-03-09 07:15:48, INFO: TRAIN in episode 12870 has success rate: 1.00, collision rate: 0.00, nav time: 11.00, total reward: 0.3222
2019-03-09 07:15:51, INFO: TRAIN in episode 12871 has success rate: 1.00, collision rate: 0.00, nav time: 10.25, total reward: 0.3457
2019-03-09 07:15:55, INFO: TRAIN in episode 12872 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.3057
